"","GO_Biological_Process_2018.Term","GO_Biological_Process_2018.Overlap","GO_Biological_Process_2018.P.value","GO_Biological_Process_2018.Adjusted.P.value","GO_Biological_Process_2018.Old.P.value","GO_Biological_Process_2018.Old.Adjusted.P.value","GO_Biological_Process_2018.Odds.Ratio","GO_Biological_Process_2018.Combined.Score","GO_Biological_Process_2018.Genes"
"30","protein localization to plasma membrane (GO:0072659)","48/130",3.08980820154698e-08,4.57188620222235e-06,0,0,2.9106424157118,50.332492741462,"MACF1;SPTBN4;RAMP3;STXBP1;ZDHHC22;TSPAN33;IKBKB;SLC9A3R1;ARFRP1;EFR3A;ZFYVE27;RAB40C;RAB26;BSG;EPB41L3;FLOT1;INPP5K;FLOT2;TMED2;FLNA;SCN3B;SPTBN1;PACSIN1;CLASP2;NSF;BBS2;TMEM150A;ACTN2;SMURF1;KCNB1;PTCH1;KCNIP3;TTC7B;MYO5A;ANK3;ATP1B1;ANK1;RAB11A;GAK;CACNB3;TSPAN14;PACS1;RAB15;RAB34;SLMAP;GAS6;OPTN;VAMP2"
"31","anaphase-promoting complex-dependent catabolic process (GO:0031145)","34/79",4.11364207587615e-08,5.89047005639169e-06,0,0,3.74950946157172,63.7655525635102,"PSMD12;PSMD11;ANAPC15;PSMD14;PSMD13;PSMB10;PSMA7;PSMB6;PSMD6;FZR1;PSMB4;PSMD7;CDC23;PSMD4;PSMB3;CDC26;PSMD2;PSMD3;BUB3;ANAPC7;FBXO31;PSMA5;PSMA6;PSMA3;PSMA1;PSMC3;PSMC4;PSME3;PSMC2;CDC16;ANAPC4;ANAPC5;ANAPC2;MAD2L1"
"32","protein deubiquitination (GO:0016579)","78/257",5.84390664788957e-08,8.10659425311932e-06,0,0,2.17361644155937,36.2021931077179,"OTUD5;USP36;USP33;CCP110;ARRB2;ACTB;BABAM1;PSMD6;UCHL1;PSMD7;PSMD4;PSMD2;PSMD3;UFD1;USP48;USP5;USP4;ACTR5;USP2;RAD23A;JOSD2;ACTR8;UCHL3;JOSD1;DDB2;PSMA5;RNF123;PSMA6;KAT2A;PSMA3;PSMA1;HGS;PSME3;OTUB1;OTUB2;BECN1;VCP;INO80E;PSMD12;PSMD11;USP16;MINDY1;PSMD14;SHMT2;MINDY2;PSMD13;USP10;USP11;WDR20;TANK;PSMA7;PSMB10;USP19;PSMB6;TFPT;PSMB4;PSMB3;RIPK1;RCE1;SUDS3;SMAD2;MBD6;USP21;MCRS1;TAF10;ADRM1;INO80;USP28;RNF146;MAVS;PSMC3;PSMC4;TNIP2;PSMC2;TADA3;TAB1;OGT;BAP1"
"33","regulation of mitotic cell cycle phase transition (GO:1901990)","60/184",1.23706074797614e-07,1.66403413947457e-05,0,0,2.40855349584002,38.3089042879109,"CCP110;PSMD6;ACTR1A;PSMD7;CDC23;TUBA1A;PSMD4;CDC26;PSMD2;PSMD3;CEP290;YWHAG;CEP135;ANAPC7;CEP131;CSNK1D;CSNK1E;TUBG1;TUBA4A;PSMA5;PSMA6;PSMA3;PSMA1;ZW10;PSME3;AKAP9;ANAPC4;ANAPC5;ANAPC2;PSMD12;ANAPC15;PSMD11;PSMD14;PSMD13;DCTN1;DCTN3;CUL1;PSMB10;PSMA7;PSMB6;FZR1;PSMB4;PRKAR2B;PSMB3;CEP70;BUB3;PLK4;DYNC1H1;PLK5;ODF2;NDE1;INO80;TUBB4B;PSMC3;PSMC4;CDC16;PSMC2;ERCC2;FGFR1OP;MAD2L1"
"34","mRNA metabolic process (GO:0016071)","38/97",1.38763954306023e-07,1.75992340904124e-05,0,0,3.19737102746301,50.4880600884203,"SF3B4;DDX5;SF3B2;CELF1;GEMIN2;AKAP8L;SRSF1;U2AF1;USP39;TBRG4;PTBP1;SNRNP70;PCF11;U2AF2;PCBP2;HSF1;DHX15;NUDT16;SRSF11;SF3A1;CPSF6;PNPT1;SSB;SF3A2;CPSF1;CPSF3;NONO;CNOT10;SFPQ;SON;AGO4;PRPF3;HNRNPA2B1;SRSF2;DXO;SRSF5;SRSF7;SRSF9"
"35","protein targeting to ER (GO:0045047)","38/97",1.38763954306023e-07,1.75992340904124e-05,0,0,3.19737102746301,50.4880600884203,"RPL5;RPL30;RPL3;RPL32;RPL10;RPL34;RPL12;RPLP0;RPL11;SRP14;RPL10A;RPL6;RPL7;RPS4X;SEC61A1;RPL7A;RPL18A;RPS18;RPL36;RPL14;RPLP2;RPL13;RPL38;RPS2;RPL18;RPL19;RPS9;PMM1;RPS8;RPL23;PMM2;RPS25;SPCS1;RPL27A;CHMP4B;RPL26;RPS21;RPS24"
"36","Golgi vesicle transport (GO:0048193)","80/271",1.4714660871313e-07,1.81439943354885e-05,0,0,2.08902906990601,32.8642635813952,"ARF3;ARF1;ATP8A1;PDCD6;MIA3;USE1;BICD2;GOLGA2;NRBP2;ACTR1A;GOLGA5;CAPZB;KIF5A;MYO18A;TMED2;SPTAN1;TMED4;SCYL1;NSF;TMED9;COG4;COG3;COG2;COG1;ANK3;ARFGAP3;ANK1;AP3B2;RBSN;DYNLL2;SCAMP3;NRBP1;ARFGAP1;SCAMP2;ARFGAP2;TAPBP;ZW10;GORASP1;PICK1;PREB;MPPE1;PRKD1;GAS6;ERGIC2;VAMP2;ARF5;NAPA;DCTN6;SPTBN4;COPA;STX17;DCTN1;COPB1;RAB1B;DCTN3;TEX261;KLC1;LMAN1;SNX1;KLC2;KIF3A;KIF3C;WHAMM;RAB6A;YKT6;ATP9B;SPTBN1;DYNC1I1;SEC31A;DYNC1H1;TRAPPC3;TRAPPC1;TRAPPC10;DDHD2;MYO5A;COPG2;COPG1;CNIH2;SEC24C;COPE"
"37","ribosomal large subunit biogenesis (GO:0042273)","28/63",2.81172879958936e-07,3.37331463280464e-05,0,0,3.96534209740066,59.8143944365754,"RPL5;RPL3;RPL10;NIP7;RPL12;RPL11;NOP2;RPL10A;NOC2L;RPL6;RPL7;RPL7A;YAE1D1;PES1;RPL14;AAMP;RRP15;NPM1;WDR37;WDR74;WDR12;NLE1;BOP1;EBNA1BP2;LAS1L;RPL26;NOP53;RSL24D1"
"38","RNA export from nucleus (GO:0006405)","43/119",3.18950331692515e-07,3.72584347995546e-05,0,0,2.81009903961585,42.0341090115213,"POM121;DDX25;SRSF1;U2AF1;CASC3;AAAS;SMG5;NOL6;NXF1;FIP1L1;U2AF2;NUP88;HNRNPA1;RAE1;SRSF10;SRSF11;NUP214;CPSF4;UPF1;RANBP1;CHTOP;NPM1;SSB;RANBP3;CPSF1;NUP133;CPSF3;THOC1;UPF3B;THOC3;THOC2;SRRM1;DDX39B;XPOT;ZC3H11A;HNRNPA2B1;SRSF2;SRSF3;RNPS1;NUP54;SRSF5;SRSF7;SRSF9"
"39","regulation of mRNA splicing, via spliceosome (GO:0048024)","27/60",3.35716389954406e-07,3.82114116668617e-05,0,0,4.05474095796676,60.4440198554777,"RBM25;DDX5;SFSWAP;CELF3;HNRNPU;CELF5;PTBP1;U2AF2;SAP18;RBM7;HNRNPA1;SRSF10;RBM5;SRSF12;SRPK2;TIA1;SF3A1;PRDX6;JMJD6;HNRNPL;SON;THRAP3;SRSF3;RNPS1;SRSF7;RBMX;SRSF9"
"40","cellular protein localization (GO:0034613)","91/327",4.12508175441401e-07,4.57780947696095e-05,0,0,1.92432621441401,28.2895385598127,"PTPRU;CNTNAP1;PDCD6;PTPRK;WDR45;PRPF19;BICD1;HID1;AP4M1;ARFIP2;TMED2;VPS35;EVI5L;TBC1D10A;TBC1D22B;BBS4;TMED4;NSF;RAB2B;TMED9;SEC13;USP4;COG3;ATG9A;STX7;TBC1D8;WIPI2;ARFGAP3;SEPT4;ATG13;SEPT5;SEPT2;SEPT3;STX1B;CTTN;TMEM33;HGS;RAB34;PICK1;ARHGEF2;NAPA;STX12;NAPB;COPA;STX17;STX16;WDR45B;UNC93B1;RAB1B;DNAJC27;CORO1B;HDAC6;GGA2;GGA1;SNX1;GGA3;SNX27;RAB40C;RAB26;NACC2;EPB41L3;MYO6;RAB24;FLNA;RAB6A;TBC1D17;SEC31A;PACSIN1;CTSA;BBS2;CD74;RABGAP1L;ACD;NPM1;SEPT11;RAB4B;SMURF1;AP3D1;RAB11A;SGSM1;RAB14;SNX17;RAB15;SGSM3;RAB12;SNX15;RAB18;IFT27;CPE;LAMTOR2;LAMTOR3"
"41","termination of RNA polymerase II transcription (GO:0006369)","29/68",5.06763334546399e-07,5.47960986992414e-05,0,0,3.6859472466167,53.4286226546658,"SRSF1;MAZ;CSTF2;U2AF1;CASC3;FIP1L1;PCF11;U2AF2;PAPOLA;CSTF1;SRSF11;CPSF4;CPSF7;CHTOP;CPSF1;CPSF3;THOC1;UPF3B;THOC3;THOC2;SRRM1;DDX39B;ZC3H11A;SRSF2;SRSF3;RNPS1;SRSF5;SRSF7;SRSF9"
"42","viral transcription (GO:0019083)","41/113",5.24063875921845e-07,5.47960986992414e-05,0,0,2.82723871892288,40.8865432074886,"RPL5;RPL30;POM121;RPL3;RPL32;RPL10;RPL34;RPL12;RPLP0;RPL11;RPL10A;AAAS;RPL6;RPL7;RPS4X;RPL7A;RPL18A;RPS18;RPL36;RPL14;RPLP2;RPL13;RPL38;NUP88;RPS2;RPL18;RAE1;RPL19;NUP214;RPS9;NUP133;RPS8;RPL23;USF2;USF1;RPS25;RPL27A;NUP54;RPL26;RPS21;RPS24"
"43","regulation of cellular amine metabolic process (GO:0033238)","24/51",5.43146731869029e-07,5.47960986992414e-05,0,0,4.40279850127657,63.5142707092596,"PSMD12;PSMD11;PSMD14;PSMD13;OAZ1;OAZ2;PSMB10;PSMA7;PSMA5;PSMB6;PSMA6;PSMD6;PSMA3;PSMB4;PSMD7;PSMD4;PSMA1;PSMC3;PSMB3;PSMC4;PSMD2;PSME3;PSMD3;PSMC2"
"44","regulation of cellular amino acid metabolic process (GO:0006521)","24/51",5.43146731869029e-07,5.47960986992414e-05,0,0,4.40279850127657,63.5142707092596,"PSMD12;PSMD11;PSMD14;PSMD13;OAZ1;OAZ2;PSMB10;PSMA7;PSMA5;PSMB6;PSMA6;PSMD6;PSMA3;PSMB4;PSMD7;PSMD4;PSMA1;PSMC3;PSMB3;PSMC4;PSMD2;PSME3;PSMD3;PSMC2"
"45","negative regulation of G2/M transition of mitotic cell cycle (GO:0010972)","27/62",7.52431447479703e-07,7.42231821191645e-05,0,0,3.82258064516129,53.8982186898033,"PSMD12;PSMD11;PSMD14;PSMD13;FHL1;VPS4A;CUL1;PSMB10;PSMA7;PSMB6;PSMD6;PSMB4;PSMD7;PSMD4;PSMB3;PSMD2;PSMD3;CDK5RAP3;PSMA5;PSMA6;PSMA3;PSMA1;PSMC3;PSMC4;ZFYVE19;PSME3;PSMC2"
"46","protein stabilization (GO:0050821)","50/152",1.00328001675365e-06,9.68165216167276e-05,0,0,2.4359427981719,33.6458165885264,"RPL5;USP36;HIP1;HSP90AB1;USP33;PARK7;CLU;PHB2;LAMP1;SUMO1;CHORDC1;FLOT1;FLOT2;PIM2;CCT3;FBXW7;RPL23;USP2;COG3;P3H1;ATP1B2;ATP1B1;GTPBP4;TCP1;PPIB;PFN1;GAPDH;TELO2;PFN2;STX12;RPL11;PHB;RTN4;USP19;BAG6;DVL1;DVL3;FLNA;CCT7;PEX19;UBE2B;SYVN1;HYPK;PINK1;TNIP2;AAK1;PIN1;NAA15;SUGT1;NOP53"
"47","protein polyubiquitination (GO:0000209)","80/283",1.02809231551423e-06,9.71000380546316e-05,0,0,1.96410444246769,27.0806902188192,"RNF14;UBE3B;PRPF19;UBE2L3;PSMD6;PSMD7;CDC23;PSMD4;RUSC1;CDC26;PSMD2;PSMD3;TRIM27;RNF111;WSB1;FBXW5;FBXW8;ANAPC7;FBXW7;LMO7;RC3H2;DDB2;RNF41;KLHL42;PSMA5;PSMA6;RNF167;RNF126;PSMA3;CDC34;PSMA1;PSME3;PELI1;ANAPC4;ANAPC5;RBCK1;THOP1;RNF166;ANAPC2;PSMD12;PSMD11;RNF34;PSMD14;PSMD13;PELI3;CUL1;RNF8;UBR2;RNF4;TANK;FBXO44;PSMA7;PSMB10;PSMB6;FBXL20;ZNRF1;PSMB4;FZR1;SHARPIN;PSMB3;UBE2B;RNF24;SMURF1;FBXL19;SYVN1;MIB2;MARCH8;FBXL16;CHFR;FBXO31;RNF146;PSMC3;PSMC4;CDC16;PSMC2;UBE2N;UBE2O;RNF181;BLMH;RNF187"
"48","regulation of mRNA stability (GO:0043488)","44/128",1.14967411619766e-06,0.000106320904204196,0,0,2.60112078454918,35.5730111711121,"PSMD12;PSMD11;PSMD14;PSMD13;YWHAB;PARN;HNRNPU;PSMB10;PSMA7;TBRG4;FXR1;PSMB6;PSMD6;EXOSC5;PSMB4;PSMD7;FXR2;EXOSC4;PSMD4;PCBP4;PSMB3;PSMD2;PSMD3;EXOSC8;ZC3H14;EXOSC1;NUP214;HSPA8;NPM1;SAMD4B;PSMA5;PSMA6;PSMA3;PSMA1;PSMC3;THRAP3;PSMC4;CSDC2;PSME3;APEX1;PSMC2;HNRNPD;PABPC1;DCP1A"
"49","regulation of establishment of planar polarity (GO:0090175)","34/89",1.23242073944893e-06,0.000109414313248276,0,0,3.06593017877065,41.7166716968771,"PSMD12;PSMD11;PSMD14;PSMD13;ARRB2;CELSR2;AP2A2;PSMB10;PSMA7;PSMB6;PSMD6;PSMB4;PSMD7;PARD6A;PSMD4;PSMB3;PSMD2;PSMD3;DVL1;DVL2;NPHP3;DVL3;SMURF1;ARHGEF19;AP2B1;PSMA5;PSMA6;PSMA3;PSMA1;PSMC3;PSMC4;PSME3;PSMC2;PFN1"
"50","SRP-dependent cotranslational protein targeting to membrane (GO:0006614)","34/89",1.23242073944893e-06,0.000109414313248276,0,0,3.06593017877065,41.7166716968771,"RPL5;RPL30;RPL3;RPL32;RPL10;RPL34;RPL12;RPLP0;RPL11;SRP14;RPL10A;RPL6;RPL7;RPS4X;SEC61A1;RPL7A;RPL18A;RPS18;RPL36;RPL14;RPLP2;RPL13;RPL38;RPS2;RPL18;RPL19;RPS9;RPS8;RPL23;RPS25;RPL27A;RPL26;RPS21;RPS24"
"51","vesicle-mediated transport (GO:0016192)","107/410",1.28391934197261e-06,0.000110342646041996,0,0,1.76373151391026,23.9260641831324,"CPNE6;INPPL1;ZFYVE27;GOLGA5;KIF5A;CPNE1;VPS35;DENND5A;TRIM27;WASHC1;TBC1D10A;PLEKHJ1;NSF;PRKCI;RALBP1;VPS33A;APLP2;STX7;TSC2;CSNK1D;CSNK1E;MAPK8IP3;MAPK8IP1;ACAP3;STX1B;RNF126;BIN1;PRKD1;CSNK1G2;LRPAP1;SPTBN4;SNX1;ADAP2;MYO6;RAB6A;TBC1D17;VPS16;SYT5;HSPA8;SYT3;CACFD1;M6PR;MYO5A;TVP23A;SNF8;ADAP1;SYT7;FAM160A2;HOOK2;CEP83;UBE2O;OSBPL1A;MON1A;DOC2A;MIA3;SNX11;PTPN23;DOC2B;WASL;ACTR1A;CHMP1A;RAC2;TMED2;GPRASP1;RUBCN;ARFGAP3;RBSN;ARFGAP1;DNM1;ARFGAP2;DNM2;PLIN3;KXD1;SFT2D1;CHMP7;VAMP2;CHMP5;NAPA;BECN1;STX12;NAPB;LRP1;STX17;MGRN1;STX16;DCTN1;VPS4A;TGFBRAP1;SNX32;ASAP2;NCALD;ARFRP1;MICALL1;VPS52;YKT6;ATP9B;SYT13;RAB11A;RGP1;NECAP2;SNX16;RAB14;SYT11;RAB12;SGSM3;VPS41;SMAP2"
"52","regulation of G2/M transition of mitotic cell cycle (GO:0010389)","49/149",1.2925923843622e-06,0.000110342646041996,0,0,2.43453096812989,33.0094664026909,"FHL1;CCP110;PSMD6;ACTR1A;PSMD7;TUBA1A;PSMD4;PSMD2;PSMD3;CEP290;YWHAG;CEP135;CEP131;CSNK1D;CSNK1E;TUBG1;TUBA4A;PSMA5;PSMA6;PSMA3;PSMA1;PSME3;AKAP9;PSMD12;PSMD11;PSMD14;PSMD13;DCTN1;DCTN3;CUL1;PSMB10;PSMA7;PSMB6;PSMB4;PRKAR2B;PSMB3;CEP70;BRD4;PLK4;DYNC1H1;ODF2;NDE1;CDC7;TUBB4B;RAB11A;PSMC3;PSMC4;PSMC2;FGFR1OP"
"53","intracellular protein transport (GO:0006886)","93/347",1.86083817293198e-06,0.000155853974521605,0,0,1.82635779988196,24.0978479307643,"IPO13;RPAIN;IPO11;PDCD6;PHB2;IPO4;HID1;AP4M1;IPO9;AKT2;XPO6;CHORDC1;ARFIP2;TMED2;HOMER3;VPS35;EVI5L;TNPO2;TBC1D10A;TBC1D22B;TNPO3;TMED4;NUP214;NSF;RAB2B;TMED9;SEC13;NUP133;STX7;TBC1D8;TSC2;NUTF2;ARFGAP3;STX1B;CTTN;RAB34;PICK1;PREB;HAP1;ARHGEF2;VPS28;RBM22;NAPA;STX12;NAPB;POM121;COPA;STX17;STX16;UNC93B1;RAB1B;RPL11;KATNB1;PTTG1IP;DNAJC27;HDAC6;GGA2;GGA1;SNX1;GGA3;SNX27;RAB40C;RAB26;MYO6;RAB24;NUP88;RAB6A;TBC1D17;RAE1;SEC31A;CTSA;RANBP1;CD74;RABGAP1L;ACD;NPM1;RANBP3;RAB4B;SMURF1;AP3D1;SNF8;RAB11A;SGSM1;RAB14;SNX17;RAB15;GIPC1;SGSM3;RAB12;SNX15;RAB18;IFT27;SPRN"
"54","viral gene expression (GO:0019080)","39/110",1.91548976957756e-06,0.00015746035346583,0,0,2.72573209038403,35.8857272704799,"RPL5;RPL30;POM121;RPL3;RPL32;RPL10;RPL34;RPL12;RPLP0;RPL11;RPL10A;AAAS;RPL6;RPL7;RPS4X;RPL7A;RPL18A;RPS18;RPL36;RPL14;RPLP2;RPL13;RPL38;NUP88;RPS2;RPL18;RAE1;RPL19;NUP214;RPS9;NUP133;RPS8;RPL23;RPS25;RPL27A;NUP54;RPL26;RPS21;RPS24"
"55","regulation of cellular ketone metabolic process (GO:0010565)","26/61",1.97424009916972e-06,0.000159339123640262,0,0,3.67990444908928,48.33674824386,"PSMD12;PSMD11;PSMD14;PSMD13;OAZ1;OAZ2;PSMB10;PSMA7;PSMB6;PSMD6;PSMB4;PSMD7;PSMD4;PSMB3;PSMD2;PSMD3;PDK2;SIRT5;PSMA5;PSMA6;PSMA3;PSMA1;PSMC3;PSMC4;PSME3;PSMC2"
"56","negative regulation of mRNA processing (GO:0050686)","11/15",2.17977730716391e-06,0.000172786276187511,0,0,13.5873216409037,177.128235872687,"PTBP1;SFSWAP;U2AF2;SAP18;RNPS1;TMBIM6;RBMX;SRSF7;SRSF10;SRSF12;SRSF9"
"57","RNA transport (GO:0050658)","31/80",2.51970286115553e-06,0.000192844155183955,0,0,3.13602187286398,40.4276169603583,"POM121;SRSF1;U2AF1;CASC3;NXF1;U2AF2;FLOT1;HNRNPA1;RAE1;SRSF11;NUP214;RANBP1;CHTOP;PNPT1;RANBP3;NUP133;THOC1;UPF3B;THOC3;THOC2;SRRM1;DDX39B;ZC3H11A;HNRNPA2B1;SRSF2;SRSF3;RNPS1;SRSF5;SRSF7;SIDT2;SRSF9"
"58","retrograde vesicle-mediated transport, Golgi to ER (GO:0006890)","31/80",2.51970286115553e-06,0.000192844155183955,0,0,3.13602187286398,40.4276169603583,"ARF3;NAPA;COPA;RAB1B;COPB1;KLC1;USE1;BICD2;KLC2;KIF3A;KIF5A;TMED2;KIF3C;RAB6A;ATP9B;SCYL1;NSF;TMED9;COG4;COG3;ARFGAP3;ARFGAP1;TAPBP;ARFGAP2;ZW10;PICK1;COPG2;COPG1;ERGIC2;ARF5;COPE"
"59","RNA metabolic process (GO:0016070)","58/191",2.72191102617016e-06,0.000204527898324869,0,0,2.16822429906542,27.7840085155025,"EIF4A2;EIF4A1;CELF2;HNRNPU;CASC3;DDX41;BICD1;RBM3;PTBP1;ALKBH1;PAPOLA;DHX15;RBM5;RBM6;DDX55;DDX56;THOC1;DDX50;PRPF4;DDX39B;DKC1;HNRNPH1;HNRNPH2;SIDT2;RNASEH2C;DDX5;RNASEH2A;DDX25;DDX1;PARN;NOL9;DEDD2;TBRG4;DHX30;DHX32;RNASEH1;DHX33;POLR2A;DHX34;DHX35;POLR2C;PCBP2;POLR2E;DROSHA;HNRNPA1;RBM39;PNPT1;LRPPRC;HNRNPL;HNRNPM;HNRNPK;AGO4;HNRNPF;HNRNPA2B1;HNRNPD;SKIV2L;HNRNPC;RBMX"
"60","cellular protein metabolic process (GO:0044267)","121/484",2.82136072916408e-06,0.000204527898324869,0,0,1.66584716246671,21.2866802388449,"RPL5;GALNT11;RPL30;RPL3;RPL32;RPL34;SPPL2B;ARAF;TNC;PLAT;RPL10A;ZDHHC2;RPL6;RPL7;UBE2L3;RPL18A;RPS18;AKT2;RPL36;RPL38;CHGB;MEN1;ATG3;RPS9;RPS8;RPL23;APLP2;SHISA5;SARS;PDIA6;CDC34;EEF1A2;SPARCL1;RPL26;RPN2;MRPL18;RPN1;TARS;HTRA2;GSPT2;CSF2RA;MRPL10;HSP90B1;APH1A;NCSTN;ABL1;RIPK1;LTA4H;IGFBP6;APOE;ICMT;YES1;UBE2I;H3F3A;TMEM132A;FN1;MRPL28;MRPL24;RPS25;RPL27A;UBE2N;UBA3;CPE;RSL24D1;RPS21;RPS24;BAP1;MRPS17;HBS1L;MRPS15;MRPS16;PRKCSH;RPLP0;MIA3;MRPL37;NAGPA;MRPL32;MRPL4;RPS4X;MRPL42;UBL5;RPL7A;MRPL3;SERP1;CALB1;RPLP2;QSOX1;WARS;MRPS24;RABGGTA;MRPS5;MRPL52;VWA1;GAS6;B4GALT7;RPL10;RPL12;RPL11;DLL1;MRPL55;GGA2;CST3;GGA1;GGA3;RPL14;RPL13;HARS;RPS2;RPL18;RPL19;ABCF1;UBL4A;MBTPS1;LAMB2;MCRS1;DAB2IP;SPCS1;RAB12;RPS6KB2;NUCB1;P4HB"
"61","Wnt signaling pathway, planar cell polarity pathway (GO:0060071)","33/88",2.84174478575874e-06,0.000204527898324869,0,0,2.97486535008977,37.9922800649857,"PSMD12;PSMD11;PSMD14;PSMD13;ARRB2;CELSR2;AP2A2;PSMB10;PSMA7;PSMB6;PSMD6;PSMB4;PSMD7;PARD6A;PSMD4;PSMB3;PSMD2;PSMD3;DVL1;DVL2;DVL3;SMURF1;ARHGEF19;AP2B1;PSMA5;PSMA6;PSMA3;PSMA1;PSMC3;PSMC4;PSME3;PSMC2;PFN1"
"62","negative regulation of intrinsic apoptotic signaling pathway (GO:2001243)","26/62",2.85666359453523e-06,0.000204527898324869,0,0,3.57746922796191,45.6694576863392,"NDUFA13;URI1;TMEM161A;HTRA2;PARK7;ENO1;PTTG1IP;NOC2L;CLU;CCAR2;MAPK7;MCL1;XBP1;SYVN1;NME5;SOD2;DNAJA1;PINK1;SELENOS;NDUFS3;PPIF;TMBIM6;ARHGEF2;TPT1;NFE2L2;BCL2L1"
"63","mRNA-containing ribonucleoprotein complex export from nucleus (GO:0071427)","36/100",3.12368914600865e-06,0.000220096128875117,0,0,2.78992587601078,35.3664837501574,"POM121;DDX25;SRSF1;U2AF1;CASC3;AAAS;SMG5;NXF1;FIP1L1;U2AF2;NUP88;RAE1;SRSF10;SRSF11;NUP214;CPSF4;UPF1;CHTOP;CPSF1;NUP133;CPSF3;THOC1;UPF3B;THOC3;THOC2;SRRM1;DDX39B;ZC3H11A;HNRNPA2B1;SRSF2;SRSF3;RNPS1;NUP54;SRSF5;SRSF7;SRSF9"
"64","negative regulation of mRNA splicing, via spliceosome (GO:0048025)","10/13",3.22032647943032e-06,0.000223359831909237,0,0,16.4655770183259,208.224144921297,"PTBP1;SFSWAP;U2AF2;SAP18;RNPS1;RBMX;SRSF7;SRSF10;SRSF12;SRSF9"
"65","negative regulation of protein kinase activity by regulation of protein phosphorylation (GO:0044387)","7/7",3.87638016062144e-06,0.000263520259455233,0,0,Inf,Inf,"NPM1;ADAR;ADARB1;DUSP26;PPM1F;CDK5RAP3;CORO1C"
"66","cotranslational protein targeting to membrane (GO:0006613)","34/93",3.91807549539207e-06,0.000263520259455233,0,0,2.85738056706862,35.5741308093688,"RPL5;RPL30;RPL3;RPL32;RPL10;RPL34;RPL12;RPLP0;RPL11;SRP14;RPL10A;RPL6;RPL7;RPS4X;SEC61A1;RPL7A;RPL18A;RPS18;RPL36;RPL14;RPLP2;RPL13;RPL38;RPS2;RPL18;RPL19;RPS9;RPS8;RPL23;RPS25;RPL27A;RPL26;RPS21;RPS24"
"67","nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay (GO:0000288)","26/63",4.08695343794478e-06,0.000267743307151229,0,0,3.4805710458144,43.1859187679565,"EIF4A2;HBS1L;EIF4A1;PARN;WDR61;EDC3;EDC4;EXOSC5;EXOSC4;EXOSC8;EXOSC1;SAMD4B;CNOT10;PATL1;PAN2;NT5C3B;CNOT6;CNOT7;PAN3;CNOT2;CNOT3;SKIV2L;PABPC1;CNOT8;DCP1A;DCP1B"
"68","mRNA export from nucleus (GO:0006406)","37/105",4.10149693315692e-06,0.000267743307151229,0,0,2.69890829309555,33.4776863666225,"POM121;DDX25;ZC3H3;SRSF1;U2AF1;CASC3;AAAS;SMG5;NXF1;FIP1L1;U2AF2;NUP88;RAE1;SRSF10;SRSF11;NUP214;CPSF4;UPF1;CHTOP;CPSF1;NUP133;CPSF3;THOC1;UPF3B;THOC3;THOC2;SRRM1;DDX39B;ZC3H11A;HNRNPA2B1;SRSF2;SRSF3;RNPS1;NUP54;SRSF5;SRSF7;SRSF9"
"69","regulation of autophagy (GO:0010506)","60/203",4.83373718061277e-06,0.000310970425286088,0,0,2.08613106350663,25.5340160907259,"USP36;GSK3A;USP33;ZDHHC8;GOLGA2;FLCN;UCHL1;STK11;CAPNS1;MLST8;WDR6;VPS35;PIM2;WASHC1;SREBF1;RUBCN;PRKAB2;ATP6V0B;TMEM150A;DAPK1;EXOC7;FBXW7;DAPK3;ATG13;SREBF2;KAT2A;CPTP;EEF1A2;ATP6V1B2;VDAC1;PRKD1;ATP6V0D1;GAPDH;OPTN;EXOC1;USP10;NPRL2;GBA;HTRA2;PIK3R2;SNX32;WDR24;HDAC6;ABL1;ZKSCAN4;ATP6V1D;ATP6V1C1;ATP6V0A1;MCL1;CTSA;ZBTB17;OSBPL7;PLK2;GFAP;TMEM59;PINK1;LAMTOR2;ATP13A2;LAMTOR3;EIF4G2"
"70","DNA-templated transcription, termination (GO:0006353)","37/106",5.2853317356412e-06,0.000327825857745675,0,0,2.65963303548945,32.3160711258742,"MAZ;CSTF2;SRSF1;U2AF1;CASC3;TAF1D;POLR2A;FIP1L1;PCF11;U2AF2;PAPOLA;CSTF1;POLR2E;SRSF11;CPSF4;PRMT5;CPSF7;CHTOP;TBP;CPSF1;CPSF3;THOC1;UPF3B;THOC3;THOC2;GTF2H3;GTF2H5;SRRM1;DDX39B;ZC3H11A;ERCC2;SRSF2;SRSF3;RNPS1;SRSF5;SRSF7;SRSF9"
"71","RNA splicing (GO:0008380)","37/106",5.2853317356412e-06,0.000327825857745675,0,0,2.65963303548945,32.3160711258742,"SF3B4;SF3B2;DDX25;GEMIN2;CELF3;U2AF1;USP39;CCAR2;PTBP1;SNRNP70;RSRC1;DHX15;SF3B1;SRSF10;BCAS2;SRSF11;IVNS1ABP;SRPK2;SNRPN;SF3A2;MTERF3;NONO;PRPF4B;USB1;ZCRB1;SRRM1;PRPF4;SFPQ;DDX39B;PRPF3;SRSF2;RNPS1;SNRPA1;SNRNP48;HNRNPC;TARDBP;SRSF7"
