"","GO_Biological_Process_2018.Term","GO_Biological_Process_2018.Overlap","GO_Biological_Process_2018.P.value","GO_Biological_Process_2018.Adjusted.P.value","GO_Biological_Process_2018.Old.P.value","GO_Biological_Process_2018.Old.Adjusted.P.value","GO_Biological_Process_2018.Odds.Ratio","GO_Biological_Process_2018.Combined.Score","GO_Biological_Process_2018.Genes"
"43","oligodendrocyte development (GO:0014003)","8/12",2.22352642887368e-05,0.00214699575178687,0,0,13.6278342455043,146.006313655305,"PRDM8;EIF2B5;EIF2B4;CNTNAP1;EIF2B2;PLP1;EIF2B1;ZNF488"
"44","termination of RNA polymerase II transcription (GO:0006369)","22/68",2.35270779790089e-05,0.00222010063111011,0,0,3.2688679245283,34.8374975103144,"CPSF4;CPSF7;CHTOP;RBM8A;CPSF1;SRSF1;CASC3;THOC2;SRRM1;THOC6;DDX39A;PABPN1;FIP1L1;SRSF2;SRSF3;DHX38;RNPS1;SRSF5;SLU7;SRSF7;SRSF11;SRSF9"
"45","viral transcription (GO:0019083)","31/113",2.48370091849527e-05,0.00229162804746497,0,0,2.58773271756386,27.4381846982879,"RPL4;RPL5;CCNT2;RPL3;RPL10;RPLP1;RPLP0;AAAS;RPL9;NUP160;RPL7;RPS14;RPL7A;NUP62;RPL13;RPS2;RPS11;RPL18;RPL17;RANBP2;RPL41;RPL23;RPL22;RPS6;RPS3A;USF2;RPL24;NUP54;RPL26;RPS23;MON1B"
"46","regulation of mitotic cell cycle phase transition (GO:1901990)","44/184",2.66090510689982e-05,0.00240175608779306,0,0,2.1551376458593,22.7027784315715,"YWHAE;ANAPC15;PSMD11;DCTN1;DCTN3;PSMA7;PSMB7;PSMD6;ACTR1A;PSMB4;CDC23;TUBA1A;PPP2R1A;HAUS7;PSMD2;UBC;E2F1;FBXO5;BUB3;PCNT;SKP1;OFD1;NPM2;ODF2;PLK1;UBE2E1;HAUS4;HAUS3;CSNK1E;HAUS5;SIRT2;PSMA3;PSMA4;PSMA1;ERCC3;PSMC1;CDC16;PSMC2;CDK1;PSME2;ANAPC4;ANAPC5;ANAPC2;PAFAH1B1"
"47","nuclear-transcribed mRNA catabolic process (GO:0000956)","42/174",3.17022477186528e-05,0.00278371402802093,0,0,2.18113384238582,22.5946336952504,"RPL4;EIF4A2;RPL5;EIF4A1;DDX5;SMG1;RPL3;RBM8A;RPL10;RPLP1;RPLP0;SMG9;CASC3;RPL9;SMG5;RPL7;RPS14;CTIF;RPL7A;EXOSC10;PPP2R1A;DHX34;EXOSC9;EXOSC8;RPL13;RPS2;RPS11;RPL18;RPL17;RPL41;RPL23;RPL22;RPS6;SAMD4B;RPS3A;CNOT11;RPL24;RNPS1;RPL26;PABPC1;CNOT9;RPS23"
"48","mRNA transport (GO:0051028)","29/104",3.21816650638258e-05,0.00278371402802093,0,0,2.64570227302588,27.3674450638246,"SMG1;RBM8A;SRSF1;CASC3;AAAS;NUP160;SMG5;FIP1L1;NUP62;DHX38;SRSF10;SRSF11;RANBP2;CPSF4;CHTOP;CPSF1;THOC2;SRRM1;THOC6;DDX39A;HNRNPA2B1;SRSF2;SRSF3;RNPS1;NUP54;SRSF5;SRSF7;SLU7;SRSF9"
"49","regulation of mRNA splicing, via spliceosome (GO:0048024)","20/60",3.35907219425195e-05,0.00284629954092532,0,0,3.4159465828751,35.1885561569468,"DDX17;SRPK2;DDX5;MBNL2;RBM8A;WTAP;CELF3;CELF5;JMJD6;PTBP1;RBM4;SON;SRSF3;RNPS1;HNRNPA1;SRSF7;SRSF10;RBMX;RBM5;SRSF9"
"50","DNA-templated transcription, termination (GO:0006353)","29/106",4.72744795033289e-05,0.00392567277795643,0,0,2.57668582895229,25.6626054609582,"RBM8A;SRSF1;CASC3;PABPN1;POLR2A;FIP1L1;TAF1C;DHX38;POLR2F;SRSF11;CPSF4;PRMT5;CPSF7;CHTOP;TBP;CPSF1;THOC2;SRRM1;THOC6;DDX39A;ERCC3;POLR1C;SRSF2;SRSF3;RNPS1;SRSF5;SRSF7;SLU7;SRSF9"
"51","regulation of intracellular steroid hormone receptor signaling pathway (GO:0033143)","12/27",5.20525930704588e-05,0.00423769345938323,0,0,5.45622552858262,53.8161488837302,"DDX5;UFM1;KDM5D;PRMT2;GPAM;DDRGK1;UBA5;CARM1;SAFB2;ARRB2;CALR;HDAC6"
"52","organelle assembly (GO:0070925)","75/376",5.84657838828618e-05,0.00466826797464697,0,0,1.71377757268359,16.7043080214959,"NCF1;FNBP1L;WDR45;SEPT8;SEPT9;MAP1LC3A;SH3PXD2B;CHMP1A;POGZ;NUP62;TEKT2;NEK1;IFT57;SNAP29;OFD1;RBM14;DBNL;PDCD6IP;IST1;ATG9B;STX7;CIRBP;HAUS4;HAUS3;IFT80;TUBG2;VPS37B;HAUS5;WDR34;TMEM250;SEPT4;ATG13;SEPT5;SEPT2;SEPT3;ATXN2L;NCOR1;IFT43;PACS2;HGS;ULK3;ATG4B;ATP6V0D1;CHMP7;VPS28;GOLGA8A;CHMP5;BECN1;HDAC3;WDR45B;RAB1B;VPS4A;C9ORF72;CORO1A;HDAC6;HAUS7;FLNA;E2F4;PCNT;BBS2;CENPT;NPM1;CENPW;VTA1;DNAH14;MTERF4;RABL2B;TRAPPC8;STAM;IFT20;ATG16L2;WDR60;ATG16L1;ATG2A;RPS23"
"53","proteasomal protein catabolic process (GO:0010498)","52/237",6.38298591709358e-05,0.0050004070807118,0,0,1.9285471629147,18.6283952935235,"UBXN1;UBE3A;ARRB2;PSMD6;UCHL1;CDC23;MAEA;PSMD2;ENC1;SKP1;RNF44;FBXW5;UBE2E1;KCTD2;SIRT2;PSMA3;PSMA4;PSMA1;KCTD13;PSME2;ANAPC4;ANAPC5;KCTD17;BIRC2;ANAPC2;VCP;ANAPC15;PSMD11;RNF4;FBXO44;PSMA7;RMND5B;PSMB7;PSMB4;SHARPIN;PCBP2;UBC;BUB3;CRBN;SIAH1;SYVN1;BTBD6;SPSB3;ABTB1;SPSB2;UBXN11;PSMC1;CDC16;PSMC2;CDK1;STUB1;RNF185"
"54","ribosomal large subunit biogenesis (GO:0042273)","20/63",7.37643893425288e-05,0.00567166193611443,0,0,3.17707667293886,30.2287232326791,"RPL5;NPM1;RPL3;RPL10;WDR18;PPAN;WDR74;GTF3A;RPL7;WDR55;RPL7A;BOP1;RSL1D1;EBNA1BP2;LAS1L;RPL24;BRIX1;RPL26;ZNF622;AAMP"
"55","regulation of mRNA processing (GO:0050684)","12/28",8.04852223755199e-05,0.00607590260551197,0,0,5.11491777603759,48.2205649063958,"SRPK2;SRPK3;CPSF4;AHCYL1;SON;PABPN1;SLTM;SAFB2;SRSF3;SAFB;SRSF10;JMJD6"
"56","anaphase-promoting complex-dependent catabolic process (GO:0031145)","23/79",9.95596583932598e-05,0.00738163752944312,0,0,2.80668220886467,25.86288474018,"PSMD11;ANAPC15;PLK1;UBE2E1;PSMA7;PSMB7;PSMD6;PSMA3;PSMB4;CDC23;PSMA4;PSMA1;PSMD2;PSMC1;UBC;PSMC2;CDC16;CDK1;ANAPC4;PSME2;ANAPC5;BUB3;ANAPC2"
"57","regulation of RNA splicing (GO:0043484)","18/55",0.000107414854728566,0.00782432415496504,0,0,3.32158767873054,30.3553655808065,"SRPK2;MBNL2;CELF1;CLK4;CLK3;JMJD6;CLK2;CLK1;PTBP1;SON;POLR2A;SNRNP70;HNRNPH1;FASTK;SRSF3;ZNF326;SRSF10;RBM22"
"58","RNA secondary structure unwinding (GO:0010501)","16/46",0.000113754798293068,0.00814327452608308,0,0,3.6400522875817,33.0570086062049,"EIF4A2;DDX3Y;DDX17;EIF4A1;DDX5;DDX27;DDX24;DDX47;DDX1;DDX55;DDX56;DDX20;DDX42;DDX41;DDX50;DDX39A"
"59","protein localization to pre-autophagosomal structure (GO:0034497)","7/11",0.000116760185197542,0.00821675066000331,0,0,11.9196951934349,107.937469894184,"PACS2;WDR45B;ATG9B;MFN2;TRAPPC8;WDR45;ATG13"
"60","vesicle-mediated transport (GO:0016192)","79/410",0.000125486831333632,0.00868368872828732,0,0,1.64132886781657,14.7445655957896,"DOC2A;SNAP23;CPNE6;MLC1;FNBP1L;WASH2P;ACTR1A;AP1G2;CHMP1A;KIF5A;TOM1;CPNE1;SNAP29;WASHC1;VPS39;PLEKHJ1;APLP2;STX7;ZFYVE21;TSC2;CSNK1E;ARFGAP1;DNM1;MAPK8IP1;ACAP3;ACAP2;BIN1;KXD1;VAMP4;SFT2D1;CHMP7;VAMP2;CSNK1G2;STX1A;CHMP5;NAPA;LRPAP1;BECN1;SPTBN4;DCTN1;VPS4A;VPS26A;AGAP4;SNX32;VPS26B;C9ORF72;NCALD;STX10;CLN5;ARFRP1;SNX2;VPS51;VPS50;VPS52;VPS11;STX5;STX4;RAB6A;TBC1D17;VPS16;SPAG9;SYT5;GIT2;SYT4;HSPA8;CCZ1B;VTA1;M6PR;CCZ1;FAM160A2;NECAP2;SYT11;SGSM3;SPIRE1;UBE2O;VIPAS39;SMAP2;MON1A;MON1B"
"61","positive regulation of cellular protein localization (GO:1903829)","20/66",0.000151840254820762,0.0103350940658329,0,0,2.96936370777691,26.1086694734217,"CDT1;PLK3;HSP90AB1;NUMA1;PLK1;OAZ1;RTN4;OAZ2;GNL3;CCDC88A;DDRGK1;SYT11;CROCC;NUP62;CDK1;STX4;FYN;PCNT;CDK5RAP3;VAMP2"
"62","cellular protein metabolic process (GO:0044267)","90/484",0.000164590404405721,0.0109447938409511,0,0,1.57204595589743,13.6957438627816,"RPL4;RPL5;HBS1L;MRPS15;RPL3;PRKCSH;RPLP1;UBE2D2;SPPL2B;RPLP0;ARAF;MRPL37;RPL9;MRPL32;RPL7;MRPL4;RPL7A;RPS14;PPP4R2;AKT2;MRPL9;RPS11;B2M;MEN1;RPL23;FBXO2;PABPC4;APLP2;RPL22;RPS6;DHPS;SHISA5;SARS;MRPS2;ADAM10;RPS3A;RABGGTB;MRPS7;PHKA2;MRPS5;EEF1A1;VCAN;VGF;EEF1A2;MXRA8;RPL24;YME1L1;RPL26;MRRF;STOML2;RPN2;RPL10;PSEN2;MRPL55;HSP90B1;CLN5;GGA2;CST3;GGA3;UBC;RPL13;ABL2;D2HGDH;HARS;RPS2;APOE;RPL18;ST3GAL1;RPL17;UBL4A;SLC35A1;RPL41;MCRS1;TMEM132A;CCDC59;SIAH1;MRPL27;UBE2G2;SORL1;HARS2;RSL1D1;TF;RPS6KB2;UBE2N;UBA3;NUCB1;P4HB;MELTF;FARSB;RPS23"
"63","regulation of alcohol biosynthetic process (GO:1902930)","13/34",0.000166069848742755,0.0109447938409511,0,0,4.22227817879992,36.7469180110197,"IDI1;FDPS;SREBF1;HMGCS1;GGPS1;CYP51A1;LSS;TM7SF2;SQLE;GPAM;DHCR7;KPNB1;RAN"
"64","IRE1-mediated unfolded protein response (GO:0036498)","18/57",0.000179650450021504,0.0116548229451451,0,0,3.1508875739645,27.1748221286383,"TSPYL2;KLHDC3;ZBTB17;ACADVL;HSPA5;DCTN1;PPP2R5B;CXXC1;SYVN1;ARFGAP1;ADD1;ASNA1;LMNA;PREB;HYOU1;HDGF;SEC62;ATP6V0D1"
"65","tRNA processing (GO:0008033)","19/62",0.000186991833952279,0.0119444629933825,0,0,3.01703782836168,25.8995971431992,"TSEN34;POP5;CPSF4;SSB;CPSF1;RPP30;ELAC2;DDX1;ADAT1;SARS;TRMT1;TRNT1;TSEN2;FTSJ1;TSEN54;QTRT1;CTU2;TRMT61A;AARS"
"66","ubiquitin-dependent ERAD pathway (GO:0030433)","18/58",0.000229574127061293,0.0144422996296741,0,0,3.0719387755102,25.7406492334833,"VCP;HSPA5;SGTA;SYVN1;AUP1;UBE2G2;HSP90B1;OS9;PSMC1;TMEM129;PSMC2;DNAJC10;MAN1B1;STT3B;UBXN4;RNF185;ANKZF1;DZIP3"
"67","viral gene expression (GO:0019080)","28/110",0.00024363189609473,0.01509790496396,0,0,2.33454419650579,19.4230624226525,"RPL4;RPL5;RPL3;RPL10;RPLP1;RPLP0;AAAS;RPL9;NUP160;RPL7;RPS14;RPL7A;NUP62;RPL13;RPS2;RPS11;RPL18;RPL17;RANBP2;RPL41;RPL23;RPL22;RPS6;RPS3A;RPL24;NUP54;RPL26;RPS23"
"68","polyamine metabolic process (GO:0006595)","7/12",0.000249096083250411,0.0152095137890545,0,0,9.53520906604142,79.1200359410078,"SMOX;DHPS;SAT2;SAT1;OAZ1;OAZ2;SRM"
"69","SRP-dependent cotranslational protein targeting to membrane (GO:0006614)","24/89",0.000260995916752081,0.0154871774333471,0,0,2.52288325364643,20.8163243469341,"RPL4;RPL5;RPL41;RPL3;RPL10;RPLP1;RPL23;ZFAND2B;RPLP0;RPL22;RPS6;RPS3A;RPL9;RPL7;RPL7A;RPS14;RPL24;RPL13;RPL26;RPS2;RPS11;RPL18;RPL17;RPS23"
"70","translational elongation (GO:0006414)","27/105",0.000261103665783789,0.0154871774333471,0,0,2.3662253461387,19.5227623780482,"MRPS15;MRPL38;MRPL39;MRPL37;MRPL32;MRPL55;EFTUD2;EEF1B2;MRPL4;RACK1;MRPL9;PTCD3;MRPS26;MRPS27;MRPL27;MRPS2;ERAL1;GTPBP2;MRPS7;MRPL46;MRPS5;TUFM;EEF1A1;EEF1D;EEF1A2;AURKAIP1;ZNF598"
"71","tRNA aminoacylation (GO:0043039)","14/40",0.000279643887054035,0.016126130820116,0,0,3.67301663853388,30.0525986152554,"CARS;YARS;VARS;SARS;HARS2;NARS;QARS;LARS;MARS;HARS;IARS;FARSA;FARSB;AARS"
"72","regulation of cholesterol biosynthetic process (GO:0045540)","14/40",0.000279643887054035,0.016126130820116,0,0,3.67301663853388,30.0525986152554,"IDI1;FDPS;SREBF1;HMGCS1;GGPS1;CYP51A1;LSS;TM7SF2;SQLE;GPAM;APOE;DHCR7;KPNB1;RAN"
"73","protein transport (GO:0015031)","64/326",0.000310585791795312,0.0173999899671595,0,0,1.67653358229447,13.5414462292074,"LRSAM1;TFRC;VLDLR;CLU;HID1;TOM1;ARFIP2;EVI5L;ATP6V1E2;TMED4;ATP6V0B;ATP6AP1;ARRDC1;STX7;RUFY1;CLIP3;CTTN;RAB34;ATP6V1B2;PICK1;TBC1D25;ARHGEF2;ATP6V0D1;SLU7;STX1A;BLZF1;VAMP2;NAPA;RAB1B;VPS26A;VPS26B;HDAC6;STX10;HSP90B1;GGA2;ARFRP1;GGA3;RAB40C;RAB26;RAB24;STX5;STX4;APOE;RAB6A;TBC1D17;SEC31B;BBS2;ACD;NPM1;PEX19;RAB4B;RABL2A;RABL2B;MCOLN1;TBCK;TF;TBC1D3L;SNX17;RAB15;SGSM3;SNX15;RAB18;IFT27;VIPAS39"
"74","protein ubiquitination (GO:0016567)","92/506",0.000312165314910116,0.0173999899671595,0,0,1.52878828707446,12.340344892487,"RNF10;LRSAM1;UBE2D2;UBE3A;ARRB2;FBXO21;PSMD6;MAEA;RUSC1;PSMD2;ENC1;RACK1;ARIH2;TRIM21;FBXO9;SKP1;RNF44;WSB1;FBXW5;USP5;FBXW7;ARRDC1;FBXO2;FBXW9;UBE2E1;NOSIP;RNF208;UCHL3;TRPC4AP;RC3H2;RNF40;PJA1;RNF167;PSMA3;PSMA4;PSMA1;PEX5;KCTD13;PSME2;ZNF598;BIRC2;ANAPC2;VCP;PSMD11;UHRF2;UBA6;CUL2;UBR4;WDR61;RNF4;FBXO44;PSMA7;DCAF15;RMND5B;PSMB7;PSMB4;OS9;HLTF;TMEM129;UBC;UBL4A;PHC1;PPIL2;CRBN;FANCL;PLK1;SIAH1;SYVN1;MIB2;FBXL15;KLHL3;BTBD6;FBXL16;UBE2G2;MARCH5;SPSB3;ABTB1;SPSB2;ZNF738;KLHDC8A;PSMC1;UBE2T;PSMC2;TSPAN17;KBTBD2;NEURL1;UBE2N;UBE2O;STUB1;TRIP12;RNF185;DZIP3"
"75","histone deacetylation (GO:0016575)","13/36",0.000322687675209846,0.0173999899671595,0,0,3.85468076772425,30.9871066372169,"RBM14;HDAC10;HDAC1;SIRT7;HDAC6;SIRT2;MORF4L1;BRMS1;SIN3B;MIER2;MORF4L2;SMARCAD1;SUDS3"
"76","regulation of ubiquitin protein ligase activity (GO:1904666)","13/36",0.000322687675209846,0.0173999899671595,0,0,3.85468076772425,30.9871066372169,"RPL5;ANAPC15;RPL23;PLK1;UBE2E1;MAD2L2;CDC23;CDC16;CDK1;ANAPC4;ANAPC5;FBXO5;ANAPC2"
"77","secondary alcohol biosynthetic process (GO:1902653)","13/36",0.000322687675209846,0.0173999899671595,0,0,3.85468076772425,30.9871066372169,"IDI1;FDPS;HMGCS1;GGPS1;CNBP;CYP51A1;LSS;ACAT1;TM7SF2;SQLE;APOE;DHCR7;LBR"
"78","protein deacetylation (GO:0006476)","12/32",0.000364551890808791,0.0194053775722833,0,0,4.09099451840251,32.3877558137993,"MORF4L1;RBM14;HDAC3;BRMS1;HDAC10;SIN3B;HDAC1;MIER2;MORF4L2;SUDS3;HDAC6;SIRT2"
"79","tRNA aminoacylation for protein translation (GO:0006418)","15/46",0.000413608703341575,0.0217380169148635,0,0,3.30098253689255,25.7166021761952,"CARS;YARS;VARS;MRPL39;SARS;HARS2;NARS;QARS;LARS;MARS;HARS;IARS;FARSA;FARSB;AARS"
"80","ERAD pathway (GO:0036503)","21/77",0.000523661268836117,0.0271082053051162,0,0,2.56060903732809,19.3445447947479,"VCP;HSPA5;POMT1;SGTA;SYVN1;AUP1;UBE2G2;HSP90B1;OS9;PSMC1;TMEM129;PSMC2;DNAJC10;UFD1;MAN1B1;STT3B;UBXN4;RNF185;ANKZF1;DZIP3;GET4"
"81","cotranslational protein targeting to membrane (GO:0006613)","24/93",0.000528845045692296,0.0271082053051162,0,0,2.37608182533438,17.9270980068454,"RPL4;RPL5;RPL41;RPL3;RPL10;RPLP1;RPL23;RPLP0;RPL22;RPS6;RPS3A;RPL9;RPL7;RPL7A;RPS14;RPL24;RPL13;RPL26;RPS2;SEC62;RPS11;RPL18;RPL17;RPS23"
"82","regulation of organelle assembly (GO:1902115)","15/47",0.000536196439756436,0.027149848998399,0,0,3.19764308114465,24.0814819308449,"NPM1;PDCD6IP;RAB1B;NPRL2;PLK2;NPRL3;SPICE1;STAM;RNF4;C9ORF72;DYNC2LI1;ATXN2L;IFT20;VPS11;EZR"
"83","negative regulation of G2/M transition of mitotic cell cycle (GO:0010972)","18/62",0.000569585910948448,0.0282533230874142,0,0,2.79202939917226,20.8581374348793,"PSMD11;FHL1;VPS4A;PSMA7;PSMB7;PSMD6;PSMA3;PSMB4;PSMA4;PSMA1;PSMD2;ZFYVE19;PSMC1;UBC;PSMC2;PSME2;CDK5RAP3;SKP1"
"84","protein polyubiquitination (GO:0000209)","56/283",0.000582972333521878,0.0282533230874142,0,0,1.69119469259526,12.5949540182806,"LRSAM1;UBE2D2;UBE3A;FBXO21;PSMD6;CDC23;RUSC1;PSMD2;ARIH2;TRIM21;SKP1;FBXO9;WSB1;FBXW5;FBXW7;FBXO2;FBXW9;UBE2E1;RC3H2;RNF167;PSMA3;PSMA4;PSMA1;PSME2;ANAPC4;ANAPC5;BIRC2;ANAPC2;PSMD11;RNF4;FBXO44;PSMA7;PSMB7;PSMB4;SHARPIN;TMEM129;UBC;PPIL2;SIAH1;SYVN1;MIB2;KLHL3;FBXL15;UBE2G2;FBXL16;MARCH5;ZNF738;PSMC1;UBE2T;CDC16;PSMC2;UBE2N;UBE2O;TRIP12;STUB1;DZIP3"
"85","ESCRT complex disassembly (GO:1904896)","6/10",0.000586446772342108,0.0282533230874142,0,0,10.212890625,75.9984968832631,"IST1;VTA1;VPS4A;CHMP1A;CHMP7;CHMP5"
"86","ESCRT III complex disassembly (GO:1904903)","6/10",0.000586446772342108,0.0282533230874142,0,0,10.212890625,75.9984968832631,"IST1;VTA1;VPS4A;CHMP1A;CHMP7;CHMP5"
"87","virion assembly (GO:0019068)","8/17",0.000600910278277107,0.0282533230874142,0,0,6.05507775171575,44.9109047920279,"LRSAM1;PDCD6IP;TBC1D20;RAB1B;VTA1;UBC;APOE;CHMP5"
"88","septin ring organization (GO:0031106)","8/17",0.000600910278277107,0.0282533230874142,0,0,6.05507775171575,44.9109047920279,"SEPT8;SEPT9;RTKN;TMEM250;SEPT4;SEPT5;SEPT2;SEPT3"
"89","canonical glycolysis (GO:0061621)","10/25",0.000619232273833018,0.0282533230874142,0,0,4.54329681794471,33.5614704165576,"PFKL;TPI1;PKM;PGK1;ALDOC;ENO1;ENO2;ALDOA;PFKM;GAPDH"
"90","glycolytic process through glucose-6-phosphate (GO:0061620)","10/25",0.000619232273833018,0.0282533230874142,0,0,4.54329681794471,33.5614704165576,"PFKL;TPI1;PKM;PGK1;ALDOC;ENO1;ENO2;ALDOA;PFKM;GAPDH"
"91","glucose catabolic process to pyruvate (GO:0061718)","10/25",0.000619232273833018,0.0282533230874142,0,0,4.54329681794471,33.5614704165576,"PFKL;TPI1;PKM;PGK1;ALDOC;ENO1;ENO2;ALDOA;PFKM;GAPDH"
"92","substantia nigra development (GO:0021762)","14/43",0.000650371644535346,0.0293515550881604,0,0,3.29248189384931,24.1601221604137,"YWHAE;HSPA5;CCDC14;NDRG2;ACTB;SIRT2;YWHAQ;NDUFS3;PLP1;MBP;CALM3;SUDS3;CKB;ZNF148"
"93","regulation of alternative mRNA splicing, via spliceosome (GO:0000381)","13/39",0.000782575422353846,0.0349382059528298,0,0,3.40932236584411,24.3866110023801,"DDX17;DDX5;MBNL2;RBM8A;WTAP;CELF3;CELF5;PTBP1;RBM4;RNPS1;HNRNPA1;RBMX;RBM5"
"94","multivesicular body assembly (GO:0036258)","11/30",0.000796349898051817,0.0351749444330973,0,0,3.94613245442373,28.1575172354541,"PDCD6IP;IST1;HGS;VTA1;VPS4A;CHMP1A;STAM;VPS37B;CHMP7;VPS28;CHMP5"
"95","hexose biosynthetic process (GO:0019319)","14/44",0.000842533155076332,0.0364395589570514,0,0,3.18254963427377,22.5295792974361,"SLC25A1;TPI1;GOT1;MDH1;AKR1B1;ENO1;ENO2;PGK1;CRY1;ALDOC;SLC37A4;ALDOA;SLC25A11;GAPDH"
"96","regulation of steroid biosynthetic process (GO:0050810)","14/44",0.000842533155076332,0.0364395589570514,0,0,3.18254963427377,22.5295792974361,"IDI1;FDPS;SREBF1;HMGCS1;GGPS1;CYP51A1;LSS;TM7SF2;SQLE;GPAM;DGKQ;DHCR7;KPNB1;RAN"
"97","cytoplasmic translation (GO:0002181)","16/54",0.000887477746856609,0.0379877072675118,0,0,2.87240454076367,20.1847518218538,"RPL4;RPL41;RPLP1;RPLP0;RPL22;RPS3A;RPL9;FTSJ1;RPL7;RPL7L1;RPL24;RPL26;RPL18;RPL17;ZC3H15;RPS23"
"98","cholesterol biosynthetic process (GO:0006695)","12/35",0.000931582558180802,0.0394686814445581,0,0,3.55677368833203,24.8213924218647,"IDI1;FDPS;SQLE;HMGCS1;GGPS1;CNBP;CYP51A1;APOE;DHCR7;LBR;LSS;TM7SF2"
"99","cytoskeleton-dependent cytokinesis (GO:0061640)","19/70",0.00100859312773107,0.0419760802130134,0,0,2.54260683464591,17.5419501801437,"RTKN;PDCD6IP;IST1;VPS4A;DCTN3;PLK1;TMEM250;SEPT4;SEPT5;SEPT2;SEPT3;SEPT8;SEPT9;SON;NUSAP1;JTB;SPIRE1;MITD1;STAMBP"
"100","protein targeting to ER (GO:0045047)","24/97",0.00101098459087219,0.0419760802130134,0,0,2.24536822478256,15.4859242372342,"RPL4;RPL5;RPL41;RPL3;RPL10;RPL23;RPLP1;RPL22;RPS6;RPLP0;RPS3A;RPL9;RPL7;RPS14;RPL7A;RPL24;RPL13;RPL26;RPS2;SEC62;RPS11;RPL18;RPL17;RPS23"
"101","sterol biosynthetic process (GO:0016126)","13/40",0.00102472845100066,0.0421254705797501,0,0,3.28286257271765,22.5970186435604,"IDI1;FDPS;HMGCS1;GGPS1;CNBP;CYP51A1;LSS;ACAT1;TM7SF2;SQLE;APOE;DHCR7;LBR"
"102","peptidyl-asparagine modification (GO:0018196)","14/45",0.00108039984352115,0.043978628924508,0,0,3.07970977854181,21.0357238334736,"VCP;ST6GAL2;RPN2;SYVN1;UBE2G2;DPM1;DPM2;FUT8;OSTC;ST3GAL5;HIF1AN;STT3B;ST3GAL1;ST6GALNAC6"
"103","multivesicular body organization (GO:0036257)","11/31",0.00109258969220109,0.0440430330293098,0,0,3.74861056751468,25.5625421865927,"PDCD6IP;IST1;HGS;VTA1;VPS4A;CHMP1A;STAM;VPS37B;CHMP7;VPS28;CHMP5"
"104","gluconeogenesis (GO:0006094)","13/41",0.00132641498139687,0.0529545673342288,0,0,3.16543562195736,20.9718830060847,"SLC25A1;TPI1;GOT1;MDH1;ENO1;ENO2;PGK1;CRY1;ALDOC;SLC37A4;ALDOA;SLC25A11;GAPDH"
"105","ribosome assembly (GO:0042255)","16/56",0.00136487822456237,0.0532617592478867,0,0,2.72847058823529,17.9988748277855,"RPL5;NPM1;RPL3;RRP7BP;RPL10;WDR18;MTERF4;PPAN;ERAL1;MRPS7;RRP7A;RPS14;BOP1;SBDS;RPL24;BRIX1"
"106","depyrimidination (GO:0045008)","5/8",0.00138453839766046,0.0532617592478867,0,0,11.343876090069,74.6697993140437,"SMUG1;MBD4;OGG1;TDG;NEIL1"
"107","regulation of chaperone-mediated autophagy (GO:1904714)","5/8",0.00138453839766046,0.0532617592478867,0,0,11.343876090069,74.6697993140437,"EEF1A1;PLK3;SNRNP70;EEF1A2;GFAP"
"108","viral budding (GO:0046755)","9/23",0.00139478723933423,0.0532617592478867,0,0,4.37957427789262,28.7957595281703,"LRSAM1;PDCD6IP;VTA1;VPS4A;CHMP1A;VPS37B;CHMP7;VPS28;CHMP5"
"109","phosphatidylethanolamine biosynthetic process (GO:0006646)","7/15",0.00142390541341894,0.0532617592478867,0,0,5.95847987495115,39.0539738380126,"SLC27A1;PCYT2;CHKB;CHKA;CEPT1;PISD;ETNPPL"
"110","negative regulation of mRNA processing (GO:0050686)","7/15",0.00142390541341894,0.0532617592478867,0,0,5.95847987495115,39.0539738380126,"PTBP1;RNPS1;TMBIM6;RBMX;SRSF7;SRSF10;SRSF9"
"111","septin ring assembly (GO:0000921)","7/15",0.00142390541341894,0.0532617592478867,0,0,5.95847987495115,39.0539738380126,"SEPT8;SEPT9;TMEM250;SEPT4;SEPT5;SEPT2;SEPT3"
"112","SCF-dependent proteasomal ubiquitin-dependent protein catabolic process (GO:0031146)","19/72",0.00145413645436359,0.0536825957290996,0,0,2.44637790667526,15.9830261106568,"FBXW5;PSMD11;FBXW7;FBXO2;FBXL15;PSMA7;PSMB7;PSMD6;PSMA3;PSMB4;PSMA4;PSMA1;PSMD2;PSMC1;UBC;PSMC2;PSME2;FBXO9;SKP1"
"113","protein exit from endoplasmic reticulum (GO:0032527)","8/19",0.00147359525920277,0.0536825957290996,0,0,4.95358589807378,32.2976282777569,"VCP;OS9;TMEM129;SYVN1;UFD1;PREB;AUP1;HSP90B1"
"114","phosphatidylcholine biosynthetic process (GO:0006656)","11/32",0.00147394410238857,0.0536825957290996,0,0,3.56990028888268,23.275083769858,"ACHE;SLC27A1;CHKB;SLC44A1;CSNK2A1;CHKA;SLC44A2;GPAT4;STARD7;STARD10;CEPT1"
